,Date,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Humidity,Daylength,CodeSum
129,2007-09-07,28.88888888888889,21.38888888888889,25.27777777777778,10.0,19.72222222222222,0.0,12.5,523.0,1815.5,0.0,0.43000000000000005,29.18,29.845,9.95,23.0,13.45,71.5,772.5,RA TSRA BR HZ
130,2007-09-08,25.555555555555557,18.88888888888889,22.22222222222222,5.0,14.166666666666668,0.0,7.0,524.0,1814.0,0.0,0.0,29.32,29.990000000000002,7.2,5.0,8.3,60.0,770.0,
131,2007-09-09,26.38888888888889,17.22222222222222,21.944444444444443,6.0,15.0,0.0,6.5,525.0,1812.5,0.0,0.0,29.384999999999998,30.045,9.649999999999999,3.0,10.4,65.0,767.5,
132,2007-09-10,23.055555555555557,12.5,17.77777777777778,-2.0,14.722222222222221,1.0,0.0,526.0,1810.5,0.0,0.305,29.32,30.025,7.300000000000001,2.5,9.35,82.5,764.5,RA BR
133,2007-09-11,21.666666666666668,10.277777777777779,16.11111111111111,-4.0,6.666666666666667,4.0,0.0,527.0,1809.0,0.0,0.005,29.23,29.915,11.899999999999999,29.0,13.6,54.0,762.0,
134,2007-09-12,19.166666666666664,7.777777777777778,13.61111111111111,-8.0,5.833333333333333,8.5,0.0,528.0,1807.5,0.0,0.0,29.43,30.115000000000002,1.85,4.0,5.8,59.5,759.5,
135,2007-09-13,25.833333333333336,10.833333333333332,18.333333333333336,-1.0,6.666666666666666,0.5,0.5,529.0,1805.5,0.0,0.0,29.265,29.985,7.7,19.5,8.1,46.5,756.5,
136,2007-09-14,19.166666666666664,7.777777777777779,13.61111111111111,-8.0,4.166666666666667,8.5,0.0,530.0,1803.5,0.0,0.0,29.384999999999998,30.045,11.899999999999999,32.0,13.2,53.0,753.5,
137,2007-09-15,16.38888888888889,4.722222222222222,10.555555555555555,-14.0,1.1111111111111112,14.0,0.0,531.0,1802.0,0.0,0.0,29.59,30.28,1.25,34.0,6.25,52.0,751.0,
138,2007-09-16,21.944444444444443,8.055555555555555,15.277777777777779,-6.0,3.8888888888888893,5.5,0.0,532.0,1759.5,0.0,0.0,29.490000000000002,30.195,7.25,18.0,7.8,46.5,747.5,
139,2007-09-17,26.666666666666668,11.944444444444445,19.444444444444443,2.0,9.166666666666668,0.0,2.0,533.0,1757.5,0.0,0.0,29.425,30.12,11.149999999999999,17.0,11.55,51.5,744.5,
140,2007-09-18,31.38888888888889,18.055555555555557,25.0,12.0,14.166666666666668,0.0,12.0,534.5,1755.5,0.0,0.0,29.375,30.055,12.7,19.0,12.95,51.0,741.0,
141,2007-09-19,28.88888888888889,19.166666666666664,24.166666666666664,12.0,15.0,0.0,10.5,535.5,1754.5,0.0,0.0,29.439999999999998,30.1,4.25,25.5,9.35,57.0,739.0,
142,2007-09-20,25.0,16.38888888888889,20.833333333333336,7.0,15.0,0.0,4.5,536.5,1752.5,0.0,0.0,29.415,30.11,5.449999999999999,7.5,6.35,69.0,736.0,
143,2007-09-21,31.666666666666664,18.88888888888889,25.27777777777778,14.0,15.0,0.0,12.5,537.5,1750.5,0.0,0.0,29.205,29.895,10.05,21.5,11.95,53.0,733.0,HZ
144,2007-09-22,22.77777777777778,12.5,17.77777777777778,1.0,6.666666666666666,1.0,0.0,538.5,1748.5,0.0,0.0,29.450000000000003,30.11,3.45,2.0,7.25,48.0,730.0,
145,2007-09-23,28.61111111111111,11.38888888888889,20.0,6.0,10.0,0.0,3.0,539.5,1747.5,0.0,0.0,29.46,30.155,5.25,12.5,5.85,52.5,728.0,
146,2007-09-24,32.5,20.833333333333336,26.666666666666664,18.0,16.944444444444443,0.0,15.0,540.5,1745.5,0.0,0.0,29.305,29.985,10.7,19.0,11.2,55.5,725.0,
147,2007-09-25,28.888888888888886,18.333333333333332,23.61111111111111,13.0,18.61111111111111,0.0,9.5,541.5,1743.5,0.0,0.14,29.259999999999998,29.939999999999998,7.6,23.0,9.95,74.0,722.0,RA TSRA TS
148,2007-09-26,20.27777777777778,12.222222222222221,16.38888888888889,1.0,10.277777777777779,3.5,0.0,542.5,1742.0,0.0,0.115,29.34,30.025,4.55,1.5,6.949999999999999,67.0,719.5,RA BR
149,2007-09-27,23.61111111111111,10.277777777777779,16.944444444444443,2.0,9.444444444444445,2.5,0.0,544.0,1740.5,0.0,0.005,29.285,29.97,4.7,24.5,6.15,61.0,716.5,BCFG RA BR
150,2007-09-28,22.77777777777778,11.666666666666666,17.22222222222222,4.0,7.777777777777778,2.0,0.0,545.0,1738.5,0.0,0.0,29.494999999999997,30.165,2.7,5.5,6.85,54.0,713.5,
151,2007-09-29,27.22222222222222,10.555555555555555,18.888888888888886,6.0,7.5,0.0,1.0,546.0,1736.5,0.0,0.0,29.535,30.23,8.95,17.0,9.3,47.5,710.5,
152,2007-09-30,28.61111111111111,15.555555555555555,22.22222222222222,12.0,9.166666666666668,0.0,7.0,547.0,1735.0,0.0,0.14,29.4,30.1,13.65,19.0,13.899999999999999,43.5,708.0,TSRA BR
153,2007-10-01,20.27777777777778,15.0,17.77777777777778,6.0,15.0,1.0,0.0,548.0,1733.5,0.0,0.22999999999999998,29.315,30.0,7.0,21.5,8.5,84.0,705.5,RA DZ BCFG FG+ BR
154,2007-10-02,26.111111111111114,14.444444444444445,20.555555555555557,10.0,15.0,0.0,4.0,549.0,1731.5,0.0,0.1,29.215,29.92,10.4,19.0,10.7,70.5,702.5,RA MIFG FG+ BR
155,2007-10-03,23.333333333333332,13.055555555555557,18.333333333333332,8.0,8.61111111111111,0.0,0.0,550.0,1729.5,0.0,0.0025,29.310000000000002,29.975,5.35,25.5,7.1,53.0,699.5,
156,2007-10-04,28.055555555555557,11.944444444444445,20.27777777777778,10.0,13.333333333333334,0.0,3.5,551.5,1728.5,0.0,0.0,29.365000000000002,30.035,4.25,17.0,5.25,64.5,697.0,HZ
157,2007-10-05,29.166666666666664,18.333333333333336,23.88888888888889,16.0,18.333333333333332,0.0,10.0,552.5,1726.5,0.0,0.03,29.39,30.07,6.9,17.5,7.0,71.5,694.0,BR RA HZ
158,2007-10-06,30.833333333333336,21.111111111111114,26.111111111111114,22.0,19.166666666666664,0.0,14.0,553.5,1724.5,0.0,0.0,29.36,30.035,6.65,20.5,7.050000000000001,65.5,691.0,
159,2007-10-07,30.833333333333336,20.27777777777778,25.555555555555557,21.0,18.61111111111111,0.0,13.0,554.5,1723.5,0.0,0.0,29.345,30.020000000000003,5.25,19.0,5.9,65.5,689.0,
160,2007-10-08,30.833333333333336,16.11111111111111,23.61111111111111,18.0,15.833333333333332,0.0,9.5,555.5,1721.5,0.0,0.0,29.255000000000003,29.925,7.5,24.0,10.0,62.0,686.0,
161,2007-10-09,24.72222222222222,9.722222222222221,17.5,8.0,6.666666666666667,1.5,0.0,556.5,1719.5,0.0,0.0,29.240000000000002,29.935000000000002,11.8,28.0,13.05,49.0,683.0,
162,2007-10-10,11.944444444444443,8.333333333333334,10.277777777777779,-4.0,3.0555555555555554,14.5,0.0,558.0,1718.5,0.0,0.005,29.235,29.93,14.75,31.0,15.05,61.0,680.5,RA DZ
163,2007-10-11,12.777777777777779,8.333333333333334,10.555555555555555,-4.0,3.888888888888889,14.0,0.0,559.0,1716.5,0.0,0.0,29.310000000000002,30.005000000000003,13.25,36.0,14.2,63.5,677.5,
164,2007-10-12,13.61111111111111,6.111111111111111,10.0,-5.0,1.6666666666666667,15.0,0.0,600.0,1715.0,0.0,0.0,29.310000000000002,30.02,3.0999999999999996,35.5,5.0,56.0,675.0,
165,2007-10-13,15.0,5.555555555555555,10.555555555555555,-3.0,4.722222222222222,14.0,0.0,601.5,1713.5,0.0,0.0,29.345,30.04,3.1500000000000004,20.5,4.1,67.5,672.0,
166,2007-10-14,16.666666666666664,12.222222222222221,14.444444444444445,4.0,8.88888888888889,7.0,0.0,602.5,1711.5,0.0,0.08,29.369999999999997,30.06,5.65,11.5,6.3,69.5,669.0,RA
167,2007-10-15,24.166666666666664,11.666666666666668,18.055555555555557,10.0,10.555555555555555,1.0,0.5,603.5,1710.5,0.0,0.05500000000000001,29.235,29.945,5.35,15.0,6.25,61.5,667.0,RA BR
168,2007-10-16,19.72222222222222,12.222222222222221,16.11111111111111,8.0,12.5,4.0,0.0,604.5,1708.5,0.0,0.215,29.195,29.88,6.45,21.0,7.4,79.5,664.0,RA DZ BR
169,2007-10-17,22.77777777777778,9.166666666666668,16.11111111111111,8.0,11.666666666666666,4.0,0.0,605.5,1707.0,0.0,0.075,29.1,29.83,8.95,14.0,9.45,75.0,661.5,RA HZ
170,2007-10-18,25.833333333333336,15.277777777777779,20.833333333333336,18.0,13.61111111111111,0.0,4.5,607.0,1705.5,0.0,0.32,28.630000000000003,29.34,16.35,19.0,18.049999999999997,63.0,658.5,RA TSRA BR
171,2007-10-19,15.833333333333332,11.38888888888889,13.61111111111111,5.0,8.88888888888889,8.5,0.0,608.0,1704.0,0.0,0.0075,28.785,29.445,16.95,24.0,17.35,73.0,656.0,RA DZ BR
172,2007-10-20,23.055555555555557,8.333333333333334,15.833333333333332,10.0,6.111111111111111,4.5,0.0,609.5,1702.5,0.0,0.0,29.060000000000002,29.715,11.0,21.0,11.85,52.5,653.0,
173,2007-10-21,26.38888888888889,15.833333333333332,21.11111111111111,20.0,8.055555555555555,0.0,5.0,610.5,1701.0,0.0,0.0,29.115,29.78,17.35,20.0,17.5,43.0,650.5,
174,2007-10-22,19.166666666666664,8.055555555555555,13.88888888888889,7.0,8.333333333333334,8.0,0.0,611.5,1659.5,0.0,0.155,29.29,29.965,5.5,18.5,9.75,69.0,648.0,RA DZ BR
175,2007-10-23,13.055555555555555,6.944444444444445,10.277777777777779,2.0,3.0555555555555554,14.5,0.0,612.5,1658.0,0.0,0.015,29.23,29.93,4.6,31.0,8.05,61.0,645.5,RA
176,2007-10-24,12.222222222222221,6.666666666666666,9.444444444444445,0.0,1.6666666666666667,16.0,0.0,614.0,1656.5,0.0,0.0,29.485,30.16,14.65,2.0,15.9,58.0,642.5,
177,2007-10-25,13.333333333333334,7.222222222222222,10.277777777777779,2.0,4.166666666666667,14.5,0.0,615.5,1655.5,0.0,0.005,29.494999999999997,30.2,14.2,6.0,14.399999999999999,66.0,640.0,RA
178,2007-10-26,18.61111111111111,11.666666666666666,15.277777777777779,11.0,9.166666666666668,5.5,0.0,616.5,1653.5,0.0,0.37,29.345,30.064999999999998,5.2,5.5,7.050000000000001,67.0,637.0,RA BR
179,2007-10-27,13.333333333333334,3.333333333333333,8.333333333333334,-2.0,4.166666666666667,18.0,0.0,617.5,1652.5,0.0,0.045,29.59,30.25,8.65,31.5,9.5,75.0,635.0,RA HZ BR
180,2007-10-28,13.333333333333334,1.1111111111111112,7.222222222222222,-2.0,-1.1111111111111112,20.0,0.0,618.5,1651.0,0.0,0.0,29.825,30.525,3.45,23.0,4.15,55.0,632.5,
181,2007-10-29,15.833333333333332,3.888888888888889,10.0,3.0,0.0,15.0,0.0,620.0,1649.5,0.0,0.0,29.665,30.405,9.649999999999999,22.0,9.850000000000001,50.0,629.5,
182,2007-10-30,18.88888888888889,5.277777777777778,12.222222222222221,8.0,3.0555555555555554,11.0,0.0,621.5,1648.5,0.0,0.0,29.47,30.21,11.5,20.0,11.7,53.5,627.0,
183,2007-10-31,16.944444444444443,5.555555555555555,11.38888888888889,6.0,3.0555555555555554,12.5,0.0,622.5,1647.0,0.0,0.0,29.33,30.025,12.2,25.0,14.65,56.5,624.5,
184,2008-05-01,23.055555555555557,8.88888888888889,16.11111111111111,8.0,10.555555555555555,4.0,0.0,447.5,1849.5,0.0,0.0025,28.98,29.67,10.2,16.5,10.95,70.0,842.0,
185,2008-05-02,23.333333333333332,11.666666666666668,17.77777777777778,9.0,13.055555555555557,1.0,0.0,446.0,1850.5,0.0,1.01,28.82,29.525,12.850000000000001,19.5,14.05,74.0,844.5,RA TSRA BR
186,2008-05-03,13.333333333333334,6.388888888888889,10.0,-4.0,5.277777777777778,15.0,0.0,445.0,1851.5,0.0,0.0075,29.045,29.69,10.8,25.0,12.7,72.5,846.5,RA BR
187,2008-05-04,18.61111111111111,3.611111111111111,11.38888888888889,-2.0,0.8333333333333334,12.5,0.0,443.5,1852.5,0.0,0.0,29.345,30.02,5.35,23.5,5.949999999999999,48.0,849.0,
188,2008-05-05,23.61111111111111,10.0,16.944444444444443,8.0,3.3333333333333335,2.5,0.0,442.5,1853.5,0.0,0.0,29.305,29.99,4.050000000000001,24.5,6.6,40.5,851.0,
189,2008-05-06,27.5,9.444444444444445,18.61111111111111,9.0,6.388888888888889,0.5,1.0,441.0,1855.0,0.0,0.0,29.195,29.88,6.6,22.0,7.95,45.0,854.0,
190,2008-05-07,21.38888888888889,9.722222222222221,15.833333333333332,5.0,11.38888888888889,4.5,0.0,440.0,1856.0,0.0,0.735,29.0,29.69,2.7,22.5,11.7,75.0,856.0,RA BR
191,2008-05-08,15.0,7.777777777777779,11.38888888888889,-4.0,1.9444444444444446,12.5,0.0,438.5,1857.5,0.0,0.0,29.11,29.814999999999998,13.25,5.0,13.8,52.0,859.0,
192,2008-05-09,14.444444444444445,5.277777777777778,10.0,-6.0,1.3888888888888888,15.0,0.0,437.5,1858.5,0.0,0.0,29.174999999999997,29.85,6.4,3.0,6.95,55.0,861.0,
193,2008-05-10,16.11111111111111,4.166666666666667,10.277777777777779,-6.0,3.333333333333333,14.5,0.0,436.5,1879.5,0.0,0.0,29.115,29.845,5.95,7.5,6.449999999999999,62.0,863.0,
194,2008-05-11,15.0,8.055555555555555,11.666666666666666,-5.0,6.388888888888889,12.0,0.0,435.5,1880.5,0.0,1.205,28.87,29.54,14.4,2.0,17.75,70.0,865.0,RA BR
195,2008-05-12,12.5,4.722222222222222,8.61111111111111,-9.0,3.611111111111111,17.5,0.0,434.5,1901.5,0.0,0.0,29.29,29.96,5.0,6.5,7.699999999999999,71.0,867.0,
196,2008-05-13,22.77777777777778,5.833333333333334,14.444444444444445,-1.0,7.222222222222222,7.0,0.0,433.5,1902.5,0.0,0.2,29.240000000000002,29.939999999999998,14.6,18.0,15.15,62.0,869.0,RA TSRA
197,2008-05-14,16.944444444444443,7.5,12.5,-3.0,9.166666666666668,10.5,0.0,432.5,1903.5,0.0,0.02,29.22,29.89,2.25,23.0,9.25,80.0,871.0,RA DZ BR
198,2008-05-15,13.88888888888889,6.111111111111111,10.0,-8.0,2.7777777777777777,15.0,0.0,431.5,1904.5,0.0,0.0,29.354999999999997,30.05,7.15,5.0,8.0,61.0,873.0,
199,2008-05-16,22.5,4.722222222222222,13.88888888888889,-2.0,5.0,8.0,0.0,430.5,1905.5,0.0,0.0,29.130000000000003,29.86,8.600000000000001,25.0,9.100000000000001,55.0,875.0,
200,2008-05-17,22.77777777777778,10.555555555555555,16.944444444444443,4.0,5.0,2.5,0.0,429.5,1906.5,0.0,0.19,28.905,29.61,12.05,29.5,14.399999999999999,45.0,877.0,RA TSRA BR
201,2008-05-18,12.777777777777779,6.944444444444445,10.0,-10.0,4.166666666666667,15.0,0.0,428.5,1907.5,0.0,0.0,28.955,29.634999999999998,2.55,34.5,8.05,67.0,879.0,
202,2008-05-19,15.277777777777779,5.0,10.277777777777779,-10.0,0.8333333333333334,14.5,0.0,427.5,1908.5,0.0,0.005,28.990000000000002,29.69,4.15,7.0,5.95,52.0,881.0,RA
203,2008-05-20,18.333333333333336,8.88888888888889,13.88888888888889,-4.0,2.7777777777777777,8.0,0.0,426.5,1909.5,0.0,0.0025,28.97,29.66,7.1,30.5,8.45,47.0,883.0,
204,2008-05-21,18.61111111111111,6.111111111111111,12.5,-7.0,2.2222222222222223,10.5,0.0,425.5,1910.5,0.0,0.0,29.025,29.7,7.0,32.5,9.0,49.5,885.0,
205,2008-05-22,14.166666666666668,7.777777777777779,11.11111111111111,-9.0,3.3333333333333335,13.0,0.0,424.5,1911.0,0.0,0.0,29.265,29.935000000000002,9.65,5.0,10.5,59.0,886.5,
206,2008-05-23,14.444444444444445,8.333333333333334,11.666666666666666,-9.0,4.166666666666667,12.0,0.0,424.5,1912.0,0.0,0.0,29.439999999999998,30.115000000000002,10.55,3.0,10.8,60.0,887.5,
207,2008-05-24,19.72222222222222,5.555555555555555,12.777777777777779,-8.0,3.8888888888888893,10.0,0.0,423.5,1913.0,0.0,0.0,29.475,30.175,7.15,7.0,7.9,55.0,889.5,
208,2008-05-25,25.555555555555557,8.61111111111111,17.22222222222222,-1.0,9.444444444444445,2.0,0.0,422.5,1914.0,0.0,0.0025,29.22,29.93,10.7,17.5,12.15,60.5,891.5,TSRA
209,2008-05-26,28.055555555555557,10.0,19.166666666666668,2.0,15.555555555555555,0.5,2.0,422.0,1915.0,0.0,0.24,29.14,29.805,6.75,24.5,11.9,80.0,893.0,RA HZ TS TSRA BR
210,2008-05-27,10.833333333333332,6.388888888888889,8.61111111111111,-16.0,1.9444444444444446,17.5,0.0,421.5,1916.0,0.0,0.0025,29.52,30.185000000000002,18.6,2.5,18.35,63.0,894.5,RA
211,2008-05-28,16.38888888888889,6.666666666666666,11.666666666666666,-10.0,0.8333333333333334,12.0,0.0,420.5,1916.5,0.0,0.0,29.630000000000003,30.335,8.0,6.5,8.6,47.5,896.0,
212,2008-05-29,19.72222222222222,6.388888888888889,13.333333333333334,-9.0,3.0555555555555554,9.0,0.0,420.5,1917.0,0.0,0.045,29.425,30.165,2.85,10.5,4.0,50.0,896.5,RA
213,2008-05-30,25.0,13.61111111111111,19.444444444444443,2.0,15.277777777777779,0.0,2.0,419.5,1918.0,0.0,0.35,29.060000000000002,29.79,8.9,20.5,10.55,77.0,898.5,RA TS TSRA BR
214,2008-05-31,26.11111111111111,15.277777777777779,20.833333333333336,5.0,13.333333333333334,0.0,4.5,419.5,1919.0,0.0,0.0,29.125,29.795,10.95,28.0,12.100000000000001,62.0,899.5,
215,2008-06-01,22.5,12.5,17.77777777777778,0.0,8.055555555555555,1.0,0.0,418.5,1920.0,0.0,0.0,29.259999999999998,29.945,5.1,9.0,5.65,53.0,901.5,
216,2008-06-02,29.72222222222222,14.722222222222221,22.22222222222222,7.0,11.38888888888889,0.0,7.0,418.5,1920.0,0.0,0.0025,29.185000000000002,29.880000000000003,1.7999999999999998,10.5,5.25,50.5,901.5,RA
217,2008-06-03,21.944444444444443,13.333333333333334,17.77777777777778,-2.0,13.61111111111111,1.5,0.5,418.0,1921.0,0.0,0.72,28.994999999999997,29.68,6.25,3.5,7.949999999999999,76.5,903.0,RA HZ FG FG+ TSRA BR
218,2008-06-04,25.555555555555557,13.61111111111111,19.72222222222222,2.0,15.555555555555555,0.0,2.5,417.5,1922.0,0.0,0.0125,28.924999999999997,29.61,3.8,4.5,4.75,77.0,904.5,DZ HZ TS FG+ TSRA FG BR
219,2008-06-05,30.833333333333336,17.77777777777778,24.444444444444443,9.0,20.27777777777778,0.0,11.0,417.0,1923.0,0.0,0.43,29.03,29.695,12.35,20.0,13.9,78.0,906.0,TSRA BR
220,2008-06-06,30.27777777777778,22.77777777777778,26.666666666666668,14.0,20.27777777777778,0.0,15.0,417.0,1923.0,0.0,0.017499999999999998,29.105,29.755000000000003,20.15,20.0,20.5,68.0,906.0,RA
221,2008-06-07,29.166666666666664,21.38888888888889,25.27777777777778,11.0,21.666666666666668,0.0,12.5,416.5,1924.0,0.0,0.09,29.195,29.855,12.15,19.0,12.8,80.5,907.5,RA TS BR
222,2008-06-08,30.0,18.055555555555557,24.166666666666664,9.0,20.27777777777778,0.0,10.5,416.5,1924.5,0.0,1.275,29.145,29.805,5.35,18.5,11.85,79.0,908.0,RA SQ TS TSRA BR
223,2008-06-09,23.333333333333332,18.333333333333332,21.11111111111111,4.0,17.77777777777778,0.0,5.0,416.0,1925.0,0.0,0.175,29.135,29.810000000000002,6.4,22.5,8.25,81.0,909.0,RA DZ BR
224,2008-06-10,26.38888888888889,15.277777777777779,20.833333333333336,2.0,13.333333333333334,0.0,4.5,416.0,1925.5,0.0,0.0075,29.215,29.884999999999998,9.05,25.0,10.0,62.0,909.5,RA
225,2008-06-11,30.0,17.5,23.888888888888886,7.0,13.055555555555557,0.0,10.0,416.0,1926.0,0.0,0.0,29.310000000000002,29.979999999999997,9.15,18.0,10.2,50.5,910.0,
226,2008-06-12,32.77777777777778,22.77777777777778,27.77777777777778,14.0,17.22222222222222,0.0,17.0,416.0,1926.5,0.0,0.0,29.23,29.895,15.450000000000001,18.0,15.7,53.0,910.5,
227,2008-06-13,27.77777777777778,18.61111111111111,23.333333333333332,6.0,16.944444444444443,0.0,9.0,416.0,1927.0,0.0,0.29000000000000004,29.245,29.915,9.25,22.5,10.350000000000001,67.5,911.0,RA TS TSRA BR
228,2008-06-14,28.88888888888889,15.555555555555555,22.5,4.0,11.38888888888889,0.0,7.5,416.0,1927.5,0.0,0.0,29.259999999999998,29.93,8.5,24.0,9.05,49.5,911.5,
229,2008-06-15,27.5,15.833333333333332,21.666666666666668,3.0,15.555555555555555,0.0,6.0,416.0,1928.0,0.0,0.235,29.189999999999998,29.835,8.25,24.0,9.75,68.0,912.0,RA TSRA BR
230,2008-06-16,22.77777777777778,15.277777777777779,19.166666666666664,-3.0,9.444444444444445,0.0,1.5,416.0,1928.5,0.0,0.0,29.225,29.9,10.75,31.0,11.35,53.0,912.5,
231,2008-06-17,24.444444444444443,13.055555555555557,18.88888888888889,-3.0,7.777777777777778,0.0,1.0,416.0,1928.5,0.0,0.0,29.29,29.965,10.45,30.0,11.0,48.0,912.5,
232,2008-06-18,24.444444444444443,13.88888888888889,19.444444444444443,-3.0,9.166666666666668,0.0,2.0,416.0,1929.0,0.0,0.0,29.235,29.915,4.9,4.0,7.4,51.0,913.0,
233,2008-06-19,26.944444444444443,11.944444444444445,19.72222222222222,-3.0,8.055555555555555,0.0,2.5,416.0,1929.5,0.0,0.0,29.240000000000002,29.925,1.65,19.5,5.25,47.0,913.5,
234,2008-06-20,28.055555555555557,15.0,21.666666666666664,0.0,11.38888888888889,0.0,6.0,416.0,1929.5,0.0,0.065,29.275,29.955,6.6,22.5,7.550000000000001,52.0,913.5,RA TSRA
235,2008-06-21,28.055555555555557,16.38888888888889,22.5,2.0,11.38888888888889,0.0,7.5,416.5,1929.5,0.0,0.01,29.265,29.939999999999998,6.35,29.0,7.35,49.5,913.0,RA
236,2008-06-22,27.5,15.0,21.38888888888889,0.0,11.38888888888889,0.0,5.5,417.0,1930.0,0.0,0.09,29.205,29.880000000000003,2.2,32.5,4.75,53.0,913.0,RA TSRA TS
237,2008-06-23,24.72222222222222,13.61111111111111,19.444444444444443,-3.0,12.222222222222221,0.0,2.0,417.0,1930.5,0.0,0.0,29.354999999999997,30.035,3.8499999999999996,3.5,6.4,63.0,913.5,
238,2008-06-24,27.77777777777778,13.333333333333334,20.833333333333336,-2.0,11.38888888888889,0.0,4.5,417.0,1930.5,0.0,0.0,29.465,30.14,4.699999999999999,18.0,5.6,55.0,913.5,
239,2008-06-25,26.11111111111111,19.166666666666664,22.77777777777778,2.0,18.055555555555557,0.0,8.0,417.5,1930.5,0.0,0.095,29.310000000000002,29.985,7.75,21.5,8.9,74.5,913.0,RA BR
240,2008-06-26,30.27777777777778,21.38888888888889,25.833333333333336,7.0,19.166666666666664,0.0,13.5,418.0,1930.5,0.0,0.0,29.18,29.85,6.55,25.5,7.55,67.0,912.5,BR
241,2008-06-27,29.166666666666664,19.72222222222222,24.444444444444443,4.0,19.444444444444443,0.0,11.0,418.5,1930.5,0.0,0.005,29.08,29.75,7.5,21.5,8.25,73.5,912.0,RA
242,2008-06-28,28.61111111111111,18.333333333333336,23.61111111111111,3.0,12.777777777777779,0.0,9.5,419.0,1930.5,0.0,0.0225,29.015,29.685000000000002,12.7,25.5,13.85,51.0,911.5,RA TSRA HZ
243,2008-06-29,24.444444444444443,15.833333333333332,20.27777777777778,-3.0,14.444444444444445,0.0,3.5,419.5,1930.5,0.0,0.39999999999999997,29.104999999999997,29.759999999999998,7.6,30.5,9.899999999999999,69.0,911.0,RA BR
244,2008-06-30,26.944444444444443,15.0,21.11111111111111,-2.0,9.722222222222221,0.0,5.0,419.5,1930.0,0.0,0.0,29.310000000000002,29.97,5.75,34.5,9.35,48.0,910.5,
245,2008-07-01,28.61111111111111,14.166666666666668,21.666666666666668,-1.0,10.277777777777779,0.0,6.0,420.5,1930.0,0.0,0.0,29.27,29.96,8.149999999999999,23.5,8.15,48.0,909.5,
246,2008-07-02,31.111111111111114,17.22222222222222,24.166666666666664,3.0,16.666666666666668,0.0,10.5,420.5,1930.0,0.0,0.16,29.115000000000002,29.785,8.05,23.5,12.45,63.0,909.5,BR RA TS
247,2008-07-03,21.666666666666668,13.88888888888889,17.77777777777778,-9.0,10.555555555555555,1.0,0.0,421.5,1930.0,0.0,0.005,29.365000000000002,30.025,12.45,3.0,12.75,62.5,908.5,
248,2008-07-04,24.166666666666664,12.777777777777779,18.61111111111111,-8.0,10.0,0.5,1.0,422.0,1929.5,0.0,0.0,29.375,30.055,6.25,5.5,7.05,57.0,907.5,
249,2008-07-05,26.38888888888889,13.055555555555555,19.72222222222222,-5.0,11.11111111111111,0.0,2.5,422.5,1929.0,0.0,0.0,29.335,30.020000000000003,4.65,8.5,6.35,58.0,906.5,
250,2008-07-06,30.833333333333336,16.11111111111111,23.61111111111111,1.0,14.166666666666668,0.0,9.5,423.0,1929.0,0.0,0.0,29.245,29.93,8.8,19.0,9.15,55.5,906.0,
251,2008-07-07,30.555555555555557,22.5,26.666666666666664,7.0,19.72222222222222,0.0,15.0,423.5,1929.0,0.0,0.07,29.185000000000002,29.865000000000002,10.850000000000001,21.5,11.65,66.0,905.5,RA TSRA
252,2008-07-08,29.72222222222222,14.444444444444445,22.22222222222222,5.0,19.72222222222222,0.0,13.0,424.5,1928.0,0.0,0.15500000000000003,29.130000000000003,29.805,7.6,25.0,8.7,88.0,903.5,RA TS
253,2008-07-09,29.444444444444443,19.444444444444443,24.444444444444443,3.0,12.777777777777779,0.0,11.0,425.5,1928.0,0.0,0.0025,29.285,29.945,8.8,31.5,9.7,48.0,902.5,
254,2008-07-10,28.333333333333336,17.77777777777778,23.055555555555557,0.0,16.944444444444443,0.0,8.5,425.5,1927.5,0.0,0.575,29.295,29.979999999999997,8.3,23.0,8.899999999999999,68.5,902.0,RA TSRA BR
255,2008-07-11,31.38888888888889,17.77777777777778,24.72222222222222,3.0,18.333333333333332,0.0,11.5,426.5,1927.0,0.0,0.185,29.265,29.96,4.45,19.5,7.95,68.0,900.5,RA TS TSRA BR
256,2008-07-12,27.77777777777778,18.61111111111111,23.333333333333336,0.0,17.5,0.0,9.0,427.5,1926.5,0.0,0.69,29.22,29.880000000000003,8.05,26.0,10.65,70.0,899.0,RA TS TSRA BR
257,2008-07-13,26.11111111111111,16.38888888888889,21.38888888888889,-2.0,11.944444444444443,0.0,5.5,428.5,1926.0,0.0,0.0,29.15,29.835,12.85,27.0,13.100000000000001,55.0,897.5,
258,2008-07-14,28.88888888888889,16.666666666666668,22.77777777777778,0.0,12.222222222222221,0.0,8.0,428.5,1925.5,0.0,0.0,29.25,29.91,3.2,29.0,7.449999999999999,51.0,897.0,
